"gender","type","year","y","wr"
"women","1500m freestyle LCM",2001,1.56084160579384,1.629584564575
"women","1500m freestyle LCM",2002,1.54981092306739,1.629584564575
"women","1500m freestyle LCM",2003,1.56220708617134,1.629584564575
"women","1500m freestyle LCM",2004,NA,1.629585
"women","1500m freestyle LCM",2005,1.56183296717027,1.629584564575
"women","1500m freestyle LCM",2006,1.5706641815269,1.629584564575
"women","1500m freestyle LCM",2007,1.59144439493284,1.629584564575
"women","1500m freestyle LCM",2008,1.56487992154735,1.629584564575
"women","1500m freestyle LCM",2009,1.58741917390706,1.629584564575
"women","1500m freestyle LCM",2010,1.56391730005317,1.629584564575
"women","1500m freestyle LCM",2011,1.5796291030866,1.629584564575
"women","1500m freestyle LCM",2012,1.55385667226055,1.629584564575
"women","1500m freestyle LCM",2013,1.60165718129692,1.629584564575
"women","1500m freestyle LCM",2014,1.61575250980223,1.629584564575
"women","1500m freestyle LCM",2015,1.62078056792151,1.629584564575
"women","1500m freestyle LCM",2016,1.57908034360788,1.629584564575
"women","1500m freestyle LCM",2017,1.6097529565796,1.629584564575
"women","1500m freestyle LCM",2018,1.629584564575,1.629584564575
"women","1500m freestyle LCM",2019,1.60259834611851,1.629584564575
"women","1500m freestyle LCM",2020,1.61375348301793,1.629584564575
"women","1500m freestyle LCM",2021,1.60367776768055,1.629584564575
"women","1500m freestyle LCM",2022,1.61264312207708,1.629584564575
"women","1500m freestyle LCM",2023,1.61939823161713,1.629584564575
"women","1500m freestyle LCM",2024,1.6128685404615,1.629584564575
"women","1500m freestyle SCM",2000,1.53882454322558,1.65154584691271
"women","1500m freestyle SCM",2001,NA,1.651546
"women","1500m freestyle SCM",2002,1.53528075167346,1.65154584691271
"women","1500m freestyle SCM",2003,1.5761600537996,1.65154584691271
"women","1500m freestyle SCM",2004,1.59169770477191,1.65154584691271
"women","1500m freestyle SCM",2005,1.57606068884359,1.65154584691271
"women","1500m freestyle SCM",2006,1.188938,1.65154584691271
"women","1500m freestyle SCM",2007,1.60788937721085,1.65154584691271
"women","1500m freestyle SCM",2008,1.52590995096743,1.65154584691271
"women","1500m freestyle SCM",2009,1.61524794055888,1.65154584691271
"women","1500m freestyle SCM",2010,1.57655763894728,1.65154584691271
"women","1500m freestyle SCM",2011,1.56404775559147,1.65154584691271
"women","1500m freestyle SCM",2012,1.56251627621121,1.65154584691271
"women","1500m freestyle SCM",2013,1.61821025945304,1.65154584691271
"women","1500m freestyle SCM",2014,1.63094888606191,1.65154584691271
"women","1500m freestyle SCM",2015,1.58926925399701,1.65154584691271
"women","1500m freestyle SCM",2016,1.55684023705487,1.65154584691271
"women","1500m freestyle SCM",2017,1.57515042686577,1.65154584691271
"women","1500m freestyle SCM",2018,1.587704813921,1.65154584691271
"women","1500m freestyle SCM",2019,1.63396912887659,1.65154584691271
"women","1500m freestyle SCM",2020,1.61580472461301,1.65154584691271
"women","1500m freestyle SCM",2021,1.63345311989546,1.65154584691271
"women","1500m freestyle SCM",2022,1.65154584691271,1.65154584691271
"women","1500m freestyle SCM",2023,1.63022214493762,1.65154584691271
"women","1500m freestyle SCM",2024,1.62216526619732,1.65154584691271
"women","200 metres",2001,8.93255917820455,9.37207122774133
"women","200 metres",2002,9.00900900900901,9.37207122774133
"women","200 metres",2003,9.04568068747173,9.37207122774133
"women","200 metres",2004,9.0702947845805,9.37207122774133
"women","200 metres",2005,9.03750564844103,9.37207122774133
"women","200 metres",2006,9.09090909090909,9.37207122774133
"women","200 metres",2007,9.17010545621275,9.37207122774133
"women","200 metres",2008,9.19963201471941,9.37207122774133
"women","200 metres",2009,9.14076782449726,9.37207122774133
"women","200 metres",2010,9.09918107370337,9.37207122774133
"women","200 metres",2011,9.0293453724605,9.37207122774133
"women","200 metres",2012,9.22083909635777,9.37207122774133
"women","200 metres",2013,9.03750564844103,9.37207122774133
"women","200 metres",2014,9.08265213442325,9.37207122774133
"women","200 metres",2015,9.2464170134073,9.37207122774133
"women","200 metres",2016,9.18273645546373,9.37207122774133
"women","200 metres",2017,9.1869545245751,9.37207122774133
"women","200 metres",2018,9.13659205116492,9.37207122774133
"women","200 metres",2019,9.19963201471941,9.37207122774133
"women","200 metres",2020,9.09918107370337,9.37207122774133
"women","200 metres",2021,9.28936367858802,9.37207122774133
"women","200 metres",2022,9.32400932400932,9.37207122774133
"women","200 metres",2023,9.34142923867352,9.37207122774133
"women","200 metres",2024,9.18273645546373,9.37207122774133
"women","200m backstroke LCM",2000,1.5605493133583,1.62416761409777
"women","200m backstroke LCM",2001,1.53917192550408,1.62416761409777
"women","200m backstroke LCM",2002,1.54452081241795,1.62416761409777
"women","200m backstroke LCM",2003,1.55351871990057,1.62416761409777
"women","200m backstroke LCM",2004,1.54810743865624,1.62416761409777
"women","200m backstroke LCM",2005,1.55617802676626,1.62416761409777
"women","200m backstroke LCM",2006,1.55207201614155,1.62416761409777
"women","200m backstroke LCM",2007,1.57282164202579,1.62416761409777
"women","200m backstroke LCM",2008,1.59693388693708,1.62416761409777
"women","200m backstroke LCM",2009,1.60243570226745,1.62416761409777
"women","200m backstroke LCM",2010,1.58152775581211,1.62416761409777
"women","200m backstroke LCM",2011,1.59872102318145,1.62416761409777
"women","200m backstroke LCM",2012,1.6121231662099,1.62416761409777
"women","200m backstroke LCM",2013,1.60307790958641,1.62416761409777
"women","200m backstroke LCM",2014,1.58227848101266,1.62416761409777
"women","200m backstroke LCM",2015,1.58969875208648,1.62416761409777
"women","200m backstroke LCM",2016,1.58742757361695,1.62416761409777
"women","200m backstroke LCM",2017,1.59134309357097,1.62416761409777
"women","200m backstroke LCM",2018,1.58755357993332,1.62416761409777
"women","200m backstroke LCM",2019,1.6214025131739,1.62416761409777
"women","200m backstroke LCM",2020,1.60655474335288,1.62416761409777
"women","200m backstroke LCM",2021,1.60926939169617,1.62416761409777
"women","200m backstroke LCM",2022,1.60462130937099,1.62416761409777
"women","200m backstroke LCM",2023,1.62416761409777,1.62416761409777
"women","200m backstroke LCM",2024,1.6220600162206,1.62416761409777
"women","200m backstroke SCM",2000,1.57121533506167,1.69434090138936
"women","200m backstroke SCM",2001,1.61786118751011,1.69434090138936
"women","200m backstroke SCM",2002,1.60038409218212,1.69434090138936
"women","200m backstroke SCM",2003,1.60642570281124,1.69434090138936
"women","200m backstroke SCM",2004,1.58931977113795,1.69434090138936
"women","200m backstroke SCM",2005,1.59846547314578,1.69434090138936
"women","200m backstroke SCM",2006,1.61186331399097,1.69434090138936
"women","200m backstroke SCM",2007,1.59744408945687,1.69434090138936
"women","200m backstroke SCM",2008,1.65412290133157,1.69434090138936
"women","200m backstroke SCM",2009,1.66417041105009,1.69434090138936
"women","200m backstroke SCM",2010,1.64379058107997,1.69434090138936
"women","200m backstroke SCM",2011,1.66625010414063,1.69434090138936
"women","200m backstroke SCM",2012,1.64880461665293,1.69434090138936
"women","200m backstroke SCM",2013,1.65549209502525,1.69434090138936
"women","200m backstroke SCM",2014,1.67743017696888,1.69434090138936
"women","200m backstroke SCM",2015,1.67378023265545,1.69434090138936
"women","200m backstroke SCM",2016,1.67574361122748,1.69434090138936
"women","200m backstroke SCM",2017,1.66597251145356,1.69434090138936
"women","200m backstroke SCM",2018,1.6675004168751,1.69434090138936
"women","200m backstroke SCM",2019,1.67714884696017,1.69434090138936
"women","200m backstroke SCM",2020,1.68152009416513,1.69434090138936
"women","200m backstroke SCM",2021,1.6620959029336,1.69434090138936
"women","200m backstroke SCM",2022,1.67700821734027,1.69434090138936
"women","200m backstroke SCM",2023,1.66458593424886,1.69434090138936
"women","200m backstroke SCM",2024,1.69434090138936,1.69434090138936
"women","200m breaststroke LCM",2000,1.38859959730612,1.45401672119229
"women","200m breaststroke LCM",2001,1.39869920973495,1.45401672119229
"women","200m breaststroke LCM",2002,1.3887924449691,1.45401672119229
"women","200m breaststroke LCM",2003,1.39869920973495,1.45401672119229
"women","200m breaststroke LCM",2004,1.404099971918,1.45401672119229
"women","200m breaststroke LCM",2005,1.41123341800734,1.45401672119229
"women","200m breaststroke LCM",2006,1.42308239647076,1.45401672119229
"women","200m breaststroke LCM",2007,1.41003948110547,1.45401672119229
"women","200m breaststroke LCM",2008,1.42633005277421,1.45401672119229
"women","200m breaststroke LCM",2009,1.42734798743934,1.45401672119229
"women","200m breaststroke LCM",2010,1.42156514322269,1.45401672119229
"women","200m breaststroke LCM",2011,1.41813798482592,1.45401672119229
"women","200m breaststroke LCM",2012,1.4327673902142,1.45401672119229
"women","200m breaststroke LCM",2013,1.43771116382719,1.45401672119229
"women","200m breaststroke LCM",2014,1.43256213738271,1.45401672119229
"women","200m breaststroke LCM",2015,1.43225436837582,1.45401672119229
"women","200m breaststroke LCM",2016,1.43215180809166,1.45401672119229
"women","200m breaststroke LCM",2017,1.43225436837582,1.45401672119229
"women","200m breaststroke LCM",2018,1.42126208072769,1.45401672119229
"women","200m breaststroke LCM",2019,1.42683883855319,1.45401672119229
"women","200m breaststroke LCM",2020,1.41173148867085,1.45401672119229
"women","200m breaststroke LCM",2021,1.43936667866139,1.45401672119229
"women","200m breaststroke LCM",2022,1.41653091578724,1.45401672119229
"women","200m breaststroke LCM",2023,1.45401672119229,1.45401672119229
"women","200m breaststroke LCM",2024,1.43905597927759,1.45401672119229
"women","200m breaststroke SCM",2000,1.41023833027782,1.50943396226415
"women","200m breaststroke SCM",2001,1.43626570915619,1.50943396226415
"women","200m breaststroke SCM",2002,1.44029958231312,1.50943396226415
"women","200m breaststroke SCM",2003,1.4519056261343,1.50943396226415
"women","200m breaststroke SCM",2004,1.43802128271498,1.50943396226415
"women","200m breaststroke SCM",2005,1.40984068800226,1.50943396226415
"women","200m breaststroke SCM",2006,1.42126208072769,1.50943396226415
"women","200m breaststroke SCM",2007,1.43802128271498,1.50943396226415
"women","200m breaststroke SCM",2008,1.44164924673827,1.50943396226415
"women","200m breaststroke SCM",2009,1.48621535260459,1.50943396226415
"women","200m breaststroke SCM",2010,1.46638316592126,1.50943396226415
"women","200m breaststroke SCM",2011,1.45253831069794,1.50943396226415
"women","200m breaststroke SCM",2012,1.46972369194591,1.50943396226415
"women","200m breaststroke SCM",2013,1.47918053398417,1.50943396226415
"women","200m breaststroke SCM",2014,1.46070698217937,1.50943396226415
"women","200m breaststroke SCM",2015,1.44560896277557,1.50943396226415
"women","200m breaststroke SCM",2016,1.47318797878609,1.50943396226415
"women","200m breaststroke SCM",2017,1.44623617036662,1.50943396226415
"women","200m breaststroke SCM",2018,1.47470874502286,1.50943396226415
"women","200m breaststroke SCM",2019,1.45953440852368,1.50943396226415
"women","200m breaststroke SCM",2020,1.47536146355857,1.50943396226415
"women","200m breaststroke SCM",2021,1.4655235582912,1.50943396226415
"women","200m breaststroke SCM",2022,1.48478099480327,1.50943396226415
"women","200m breaststroke SCM",2023,1.46961569549563,1.50943396226415
"women","200m breaststroke SCM",2024,1.50943396226415,1.50943396226415
"women","200m butterfly LCM",2000,1.58969875208648,1.64190132173056
"women","200m butterfly LCM",2001,1.57815828927641,1.64190132173056
"women","200m butterfly LCM",2002,1.59007791381778,1.64190132173056
"women","200m butterfly LCM",2003,1.56788962057071,1.64190132173056
"women","200m butterfly LCM",2004,1.58667195557319,1.64190132173056
"women","200m butterfly LCM",2005,1.59222991800016,1.64190132173056
"women","200m butterfly LCM",2006,1.59489633173844,1.64190132173056
"women","200m butterfly LCM",2007,1.58240367117652,1.64190132173056
"women","200m butterfly LCM",2008,1.61056530842326,1.64190132173056
"women","200m butterfly LCM",2009,1.64190132173056,1.64190132173056
"women","200m butterfly LCM",2010,1.58995150647905,1.64190132173056
"women","200m butterfly LCM",2011,1.60771704180064,1.64190132173056
"women","200m butterfly LCM",2012,1.6121231662099,1.64190132173056
"women","200m butterfly LCM",2013,1.60590974787217,1.64190132173056
"women","200m butterfly LCM",2014,1.60269252343938,1.64190132173056
"women","200m butterfly LCM",2015,1.59667890787163,1.64190132173056
"women","200m butterfly LCM",2016,1.60192230676812,1.64190132173056
"women","200m butterfly LCM",2017,1.59667890787163,1.64190132173056
"women","200m butterfly LCM",2018,1.59426066161817,1.64190132173056
"women","200m butterfly LCM",2019,1.58780565258812,1.64190132173056
"women","200m butterfly LCM",2020,1.58591705653794,1.64190132173056
"women","200m butterfly LCM",2021,1.61472630389149,1.64190132173056
"women","200m butterfly LCM",2022,1.59744408945687,1.64190132173056
"women","200m butterfly LCM",2023,1.6121231662099,1.64190132173056
"women","200m butterfly LCM",2024,1.62561976753637,1.64190132173056
"women","200m butterfly SCM",2000,1.61082474226804,1.67616493462957
"women","200m butterfly SCM",2001,1.56813548690607,1.67616493462957
"women","200m butterfly SCM",2002,1.59033078880407,1.67616493462957
"women","200m butterfly SCM",2003,1.60128102481986,1.67616493462957
"women","200m butterfly SCM",2004,1.61238310222509,1.67616493462957
"women","200m butterfly SCM",2005,1.5938795027096,1.67616493462957
"women","200m butterfly SCM",2006,1.60076836881703,1.67616493462957
"women","200m butterfly SCM",2007,1.61903990933377,1.67616493462957
"women","200m butterfly SCM",2008,1.62443144899285,1.67616493462957
"women","200m butterfly SCM",2009,1.65590329524756,1.67616493462957
"women","200m butterfly SCM",2010,1.61825390403754,1.67616493462957
"women","200m butterfly SCM",2011,1.62113966118181,1.67616493462957
"women","200m butterfly SCM",2012,1.6366612111293,1.67616493462957
"women","200m butterfly SCM",2013,1.64581961816985,1.67616493462957
"women","200m butterfly SCM",2014,1.67210099490009,1.67616493462957
"women","200m butterfly SCM",2015,1.62588407446549,1.67616493462957
"women","200m butterfly SCM",2016,1.63733115022513,1.67616493462957
"women","200m butterfly SCM",2017,1.62932790224033,1.67616493462957
"women","200m butterfly SCM",2018,1.64473684210526,1.67616493462957
"women","200m butterfly SCM",2019,1.62324486648811,1.67616493462957
"women","200m butterfly SCM",2020,1.62443144899285,1.67616493462957
"women","200m butterfly SCM",2021,1.62588407446549,1.67616493462957
"women","200m butterfly SCM",2022,1.6214025131739,1.67616493462957
"women","200m butterfly SCM",2023,1.6220600162206,1.67616493462957
"women","200m butterfly SCM",2024,1.67616493462957,1.67616493462957
"women","200m freestyle LCM",2000,1.6914749661705,1.78205470907957
"women","200m freestyle LCM",2001,1.68719419605197,1.78205470907957
"women","200m freestyle LCM",2002,1.71467764060357,1.78205470907957
"women","200m freestyle LCM",2003,1.70343241631888,1.78205470907957
"women","200m freestyle LCM",2004,1.6986580601325,1.78205470907957
"women","200m freestyle LCM",2005,1.70852554245686,1.78205470907957
"women","200m freestyle LCM",2006,1.70721297481861,1.78205470907957
"women","200m freestyle LCM",2007,1.73130193905817,1.78205470907957
"women","200m freestyle LCM",2008,1.74185681936945,1.78205470907957
"women","200m freestyle LCM",2009,1.77022481855196,1.78205470907957
"women","200m freestyle LCM",2010,1.73235166738848,1.78205470907957
"women","200m freestyle LCM",2011,1.73822353554667,1.78205470907957
"women","200m freestyle LCM",2012,1.76040841475222,1.78205470907957
"women","200m freestyle LCM",2013,1.74200853584183,1.78205470907957
"women","200m freestyle LCM",2014,1.73852573018081,1.78205470907957
"women","200m freestyle LCM",2015,1.74962820400665,1.78205470907957
"women","200m freestyle LCM",2016,1.75855095401389,1.78205470907957
"women","200m freestyle LCM",2017,1.74383119714012,1.78205470907957
"women","200m freestyle LCM",2018,1.74764068507515,1.78205470907957
"women","200m freestyle LCM",2019,1.75100682892663,1.78205470907957
"women","200m freestyle LCM",2020,1.74535299764377,1.78205470907957
"women","200m freestyle LCM",2021,1.76850296224246,1.78205470907957
"women","200m freestyle LCM",2022,1.7650692789692,1.78205470907957
"women","200m freestyle LCM",2023,1.77226406734603,1.78205470907957
"women","200m freestyle LCM",2024,1.78205470907957,1.78205470907957
"women","200m freestyle SCM",2000,1.73160173160173,1.8130722509292
"women","200m freestyle SCM",2001,1.74307129161583,1.8130722509292
"women","200m freestyle SCM",2002,1.75377060680463,1.8130722509292
"women","200m freestyle SCM",2003,1.74064403829417,1.8130722509292
"women","200m freestyle SCM",2004,1.72980453208787,1.8130722509292
"women","200m freestyle SCM",2005,1.76538088092506,1.8130722509292
"women","200m freestyle SCM",2006,1.75054704595186,1.8130722509292
"women","200m freestyle SCM",2007,1.76242509693338,1.8130722509292
"women","200m freestyle SCM",2008,1.78810907465355,1.8130722509292
"women","200m freestyle SCM",2009,1.79904650535216,1.8130722509292
"women","200m freestyle SCM",2010,1.78110250244902,1.8130722509292
"women","200m freestyle SCM",2011,1.78443968593862,1.8130722509292
"women","200m freestyle SCM",2012,1.79131213613972,1.8130722509292
"women","200m freestyle SCM",2013,1.78173719376392,1.8130722509292
"women","200m freestyle SCM",2014,1.80538003249684,1.8130722509292
"women","200m freestyle SCM",2015,1.79115171054988,1.8130722509292
"women","200m freestyle SCM",2016,1.79002953548734,1.8130722509292
"women","200m freestyle SCM",2017,1.81110205560083,1.8130722509292
"women","200m freestyle SCM",2018,1.79565451607111,1.8130722509292
"women","200m freestyle SCM",2019,1.78587373872667,1.8130722509292
"women","200m freestyle SCM",2020,1.80001800018,1.8130722509292
"women","200m freestyle SCM",2021,1.8130722509292,1.8130722509292
"women","200m freestyle SCM",2022,1.79969405201116,1.8130722509292
"women","200m freestyle SCM",2023,1.78316690442225,1.8130722509292
"women","200m freestyle SCM",2024,1.80799132164166,1.8130722509292
"women","200m medley LCM",2000,1.53045607591062,1.58579130986362
"women","200m medley LCM",2001,1.51595543091033,1.58579130986362
"women","200m medley LCM",2002,1.51987233072422,1.58579130986362
"women","200m medley LCM",2003,1.52963671128107,1.58579130986362
"women","200m medley LCM",2004,1.52508769254232,1.58579130986362
"women","200m medley LCM",2005,1.53362472203052,1.58579130986362
"women","200m medley LCM",2006,1.53716086388441,1.58579130986362
"women","200m medley LCM",2007,1.53692461384769,1.58579130986362
"women","200m medley LCM",2008,1.55702608018684,1.58579130986362
"women","200m medley LCM",2009,1.585414189457,1.58579130986362
"women","200m medley LCM",2010,1.54595346680065,1.58579130986362
"women","200m medley LCM",2011,1.55159038013964,1.58579130986362
"women","200m medley LCM",2012,1.56776671631261,1.58579130986362
"women","200m medley LCM",2013,1.56347717323327,1.58579130986362
"women","200m medley LCM",2014,1.5611583795176,1.58579130986362
"women","200m medley LCM",2015,1.58579130986362,1.58579130986362
"women","200m medley LCM",2016,1.58002844051193,1.58579130986362
"women","200m medley LCM",2017,1.5748031496063,1.58579130986362
"women","200m medley LCM",2018,1.5605493133583,1.58579130986362
"women","200m medley LCM",2019,1.57455518815935,1.58579130986362
"women","200m medley LCM",2020,1.55969741870077,1.58579130986362
"women","200m medley LCM",2021,1.560184101724,1.58579130986362
"women","200m medley LCM",2022,1.573192794777,1.58579130986362
"women","200m medley LCM",2023,1.57616833477815,1.58579130986362
"women","200m medley LCM",2024,1.5802781289507,1.58579130986362
"women","200m medley SCM",2000,1.55074823602388,1.6443311682973
"women","200m medley SCM",2001,1.53057319966327,1.6443311682973
"women","200m medley SCM",2002,1.55908949173683,1.6443311682973
"women","200m medley SCM",2003,1.55714730613516,1.6443311682973
"women","200m medley SCM",2004,1.54142581888247,1.6443311682973
"women","200m medley SCM",2005,1.54178230033919,1.6443311682973
"women","200m medley SCM",2006,1.54643160906209,1.6443311682973
"women","200m medley SCM",2007,1.54978690430066,1.6443311682973
"women","200m medley SCM",2008,1.58566558312852,1.6443311682973
"women","200m medley SCM",2009,1.60513643659711,1.6443311682973
"women","200m medley SCM",2010,1.59071025212757,1.6443311682973
"women","200m medley SCM",2011,1.60115283003763,1.6443311682973
"women","200m medley SCM",2012,1.60462130937099,1.6443311682973
"women","200m medley SCM",2013,1.62337662337662,1.6443311682973
"women","200m medley SCM",2014,1.64122763827343,1.6443311682973
"women","200m medley SCM",2015,1.63225332571615,1.6443311682973
"women","200m medley SCM",2016,1.6273393002441,1.6443311682973
"women","200m medley SCM",2017,1.60810484843612,1.6443311682973
"women","200m medley SCM",2018,1.62271805273834,1.6443311682973
"women","200m medley SCM",2019,1.61082474226804,1.6443311682973
"women","200m medley SCM",2020,1.61707632600259,1.6443311682973
"women","200m medley SCM",2021,1.60978750804894,1.6443311682973
"women","200m medley SCM",2022,1.63773337700622,1.6443311682973
"women","200m medley SCM",2023,1.5976993129893,1.6443311682973
"women","200m medley SCM",2024,1.6443311682973,1.6443311682973
"women","400 metres",2001,8.06614236741278,8.40336134453782
"women","400 metres",2002,8.13669650122051,8.40336134453782
"women","400 metres",2003,8.18163223563101,8.40336134453782
"women","400 metres",2004,8.15162013450173,8.40336134453782
"women","400 metres",2005,8.17661488143908,8.40336134453782
"women","400 metres",2006,8.2135523613963,8.40336134453782
"women","400 metres",2007,8.11853054597118,8.40336134453782
"women","400 metres",2008,8.06126561870214,8.40336134453782
"women","400 metres",2009,8.19168543927913,8.40336134453782
"women","400 metres",2010,8.058017727639,8.40336134453782
"women","400 metres",2011,8.07102502017756,8.40336134453782
"women","400 metres",2012,8.13669650122051,8.40336134453782
"women","400 metres",2013,8.10865599026961,8.40336134453782
"women","400 metres",2014,8.08407437348424,8.40336134453782
"women","400 metres",2015,8.12017864393017,8.40336134453782
"women","400 metres",2016,8.09061488673139,8.40336134453782
"women","400 metres",2017,8.08734330772341,8.40336134453782
"women","400 metres",2018,8.16826628548091,8.40336134453782
"women","400 metres",2019,8.30909846281678,8.40336134453782
"women","400 metres",2020,7.93335977786593,8.40336134453782
"women","400 metres",2021,8.27129859387924,8.40336134453782
"women","400 metres",2022,8.16493161869769,8.40336134453782
"women","400 metres",2023,8.20681165367255,8.40336134453782
"women","400 metres",2024,8.30392360390284,8.40336134453782
"women","400 metres hurdles",2001,7.49906261717285,7.94123486202104
"women","400 metres hurdles",2002,7.53295668549906,7.94123486202104
"women","400 metres hurdles",2003,7.64233855559801,7.94123486202104
"women","400 metres hurdles",2004,7.58006443054766,7.94123486202104
"women","400 metres hurdles",2005,7.56143667296786,7.94123486202104
"women","400 metres hurdles",2006,7.54432289701999,7.94123486202104
"women","400 metres hurdles",2007,7.50750750750751,7.94123486202104
"women","400 metres hurdles",2008,7.59878419452887,7.94123486202104
"women","400 metres hurdles",2009,7.63067531476536,7.94123486202104
"women","400 metres hurdles",2010,7.57288905717531,7.94123486202104
"women","400 metres hurdles",2011,7.62340384981894,7.94123486202104
"women","400 metres hurdles",2012,7.58006443054766,7.94123486202104
"women","400 metres hurdles",2013,7.57145561234147,7.94123486202104
"women","400 metres hurdles",2014,7.48923422580041,7.94123486202104
"women","400 metres hurdles",2015,7.47663551401869,7.94123486202104
"women","400 metres hurdles",2016,7.5642965204236,7.94123486202104
"women","400 metres hurdles",2017,7.59878419452887,7.94123486202104
"women","400 metres hurdles",2018,7.58293838862559,7.94123486202104
"women","400 metres hurdles",2019,7.66871165644172,7.94123486202104
"women","400 metres hurdles",2020,7.43632645473136,7.94123486202104
"women","400 metres hurdles",2021,7.77302759424796,7.94123486202104
"women","400 metres hurdles",2022,7.89265982636148,7.94123486202104
"women","400 metres hurdles",2023,7.77453838678328,7.94123486202104
"women","400 metres hurdles",2024,7.94123486202104,7.94123486202104
"women","400m freestyle LCM",2000,1.6273393002441,1.69937972639986
"women","400m freestyle LCM",2001,1.61746866154468,1.69937972639986
"women","400m freestyle LCM",2002,1.61877782274383,1.69937972639986
"women","400m freestyle LCM",2003,1.62107396149949,1.69937972639986
"women","400m freestyle LCM",2004,1.63039047851961,1.69937972639986
"women","400m freestyle LCM",2005,1.62311313098523,1.69937972639986
"women","400m freestyle LCM",2006,1.65200512121588,1.69937972639986
"women","400m freestyle LCM",2007,1.64873665553769,1.69937972639986
"women","400m freestyle LCM",2008,1.65610897197036,1.69937972639986
"women","400m freestyle LCM",2009,1.67259042441982,1.69937972639986
"women","400m freestyle LCM",2010,1.64527805199079,1.69937972639986
"women","400m freestyle LCM",2011,1.65309749142456,1.69937972639986
"women","400m freestyle LCM",2012,1.65885621863725,1.69937972639986
"women","400m freestyle LCM",2013,1.66791760487032,1.69937972639986
"women","400m freestyle LCM",2014,1.67806351470403,1.69937972639986
"women","400m freestyle LCM",2015,1.67273031405512,1.69937972639986
"women","400m freestyle LCM",2016,1.69161803264823,1.69937972639986
"women","400m freestyle LCM",2017,1.67827473357389,1.69937972639986
"women","400m freestyle LCM",2018,1.68109607464067,1.69937972639986
"women","400m freestyle LCM",2019,1.67532249958117,1.69937972639986
"women","400m freestyle LCM",2020,1.66903112743053,1.69937972639986
"women","400m freestyle LCM",2021,1.68997422789302,1.69937972639986
"women","400m freestyle LCM",2022,1.69204737732657,1.69937972639986
"women","400m freestyle LCM",2023,1.69937972639986,1.69937972639986
"women","400m freestyle LCM",2024,1.69894665307509,1.69937972639986
"women","400m freestyle SCM",2000,1.6498927569708,1.73724212812161
"women","400m freestyle SCM",2001,1.64744645799012,1.73724212812161
"women","400m freestyle SCM",2002,1.66458593424886,1.73724212812161
"women","400m freestyle SCM",2003,1.66993695987976,1.73724212812161
"women","400m freestyle SCM",2004,1.65727543917799,1.73724212812161
"women","400m freestyle SCM",2005,1.68926052620465,1.73724212812161
"women","400m freestyle SCM",2006,1.69426913465204,1.73724212812161
"women","400m freestyle SCM",2007,1.68470707155793,1.73724212812161
"women","400m freestyle SCM",2008,1.70270730461434,1.73724212812161
"women","400m freestyle SCM",2009,1.70270730461434,1.73724212812161
"women","400m freestyle SCM",2010,1.68726536466023,1.73724212812161
"women","400m freestyle SCM",2011,1.6921189559626,1.73724212812161
"women","400m freestyle SCM",2012,1.70321481796892,1.73724212812161
"women","400m freestyle SCM",2013,1.70561146170902,1.73724212812161
"women","400m freestyle SCM",2014,1.69952413324269,1.73724212812161
"women","400m freestyle SCM",2015,1.68017809887848,1.73724212812161
"women","400m freestyle SCM",2016,1.68222726890403,1.73724212812161
"women","400m freestyle SCM",2017,1.68215652466462,1.73724212812161
"women","400m freestyle SCM",2018,1.70998632010944,1.73724212812161
"women","400m freestyle SCM",2019,1.70896351362898,1.73724212812161
"women","400m freestyle SCM",2020,1.70517520675249,1.73724212812161
"women","400m freestyle SCM",2021,1.69613704787347,1.73724212812161
"women","400m freestyle SCM",2022,1.72935581495893,1.73724212812161
"women","400m freestyle SCM",2023,1.67014613778706,1.73724212812161
"women","400m freestyle SCM",2024,1.73724212812161,1.73724212812161
"women","400m medley LCM",2000,1.46204174129171,1.51297374990544
"women","400m medley LCM",2001,1.44414759188389,1.51297374990544
"women","400m medley LCM",2002,1.45401672119229,1.51297374990544
"women","400m medley LCM",2003,1.445400014454,1.51297374990544
"women","400m medley LCM",2004,1.45544518429575,1.51297374990544
"women","400m medley LCM",2005,1.44890788568117,1.51297374990544
"women","400m medley LCM",2006,1.45032632342277,1.51297374990544
"women","400m medley LCM",2007,1.46579207739382,1.51297374990544
"women","400m medley LCM",2008,1.48450547411394,1.51297374990544
"women","400m medley LCM",2009,1.47978247197662,1.51297374990544
"women","400m medley LCM",2010,1.46471859094072,1.51297374990544
"women","400m medley LCM",2011,1.47177864449187,1.51297374990544
"women","400m medley LCM",2012,1.49014640688448,1.51297374990544
"women","400m medley LCM",2013,1.47923523538331,1.51297374990544
"women","400m medley LCM",2014,1.47688672278836,1.51297374990544
"women","400m medley LCM",2015,1.47934465031991,1.51297374990544
"women","400m medley LCM",2016,1.50172698603394,1.51297374990544
"women","400m medley LCM",2017,1.4851668956299,1.51297374990544
"women","400m medley LCM",2018,1.476995790562,1.51297374990544
"women","400m medley LCM",2019,1.47934465031991,1.51297374990544
"women","400m medley LCM",2020,1.46772832348732,1.51297374990544
"women","400m medley LCM",2021,1.47015583651867,1.51297374990544
"women","400m medley LCM",2022,1.48914783515133,1.51297374990544
"women","400m medley LCM",2023,1.50449467785008,1.51297374990544
"women","400m medley LCM",2024,1.51297374990544,1.51297374990544
"women","400m medley SCM",2000,1.46815929528354,1.56568028808517
"women","400m medley SCM",2001,1.44869798268806,1.56568028808517
